Median_X,Mean_X,Min_X,RMS_X,Std_Y,Max_X,Median_Y,Std_X,Min_Y,Std_Distance,Mean_Y,RMS_Y,Kurtosis_Y,Total_Distance,Kurtosis_X,Activity
773.0,744.96875,421,766.1611592054246,30.291696106810257,1032,165.0,178.95385829435895,133,56.80262142698977,174.3046875,176.91724318872934,18.225534006335042,4043.77309057113,-1.1238465462808727,0
780.0,733.390625,437,756.2648655563737,38.70759950290567,1032,199.0,184.59343985393787,153,64.14767359878712,204.4453125,208.0773030931053,4.497139293587418,4524.975508241552,-1.3249993711744779,0
704.5,704.65625,437,727.1608960539613,99.56614595048657,1038,236.5,179.5063733852854,174,73.26537887337764,256.2734375,274.93543276103935,18.113778177445603,5046.695840448341,-1.2692263239453223,0
716.5,701.5625,459,717.4675079750999,237.13844382665445,1038,516.5,150.23209907922475,210,73.32866170418302,498.1953125,551.754665533061,-1.8101645925341368,5975.658374928287,-0.6631954060026959,0
664.0,643.8984375,297,656.944745345832,131.44715846586413,1016,760.0,130.2735607195819,392,64.90684398573025,713.6875,725.6915344173445,-0.6409580282793996,7139.962028462403,-0.6995632967919496,0
636.0,665.53125,297,687.654596254544,264.56041813496967,1011,447.0,173.02311702034933,124,82.32192131282551,494.9375,561.2088236565779,-1.5274686491898295,7864.493143607254,-1.0668116938749748,0
803.0,752.109375,432,770.3941969861922,88.13388107675925,1011,224.5,166.84935357114625,73,82.95261642540977,250.0703125,265.1466427988482,12.46656843460336,7132.6544310723775,-0.8793503335015047,0
826.5,764.5859375,432,782.403872889507,38.090730467642565,983,234.5,166.0245900152929,73,55.47296661318183,233.8984375,236.97970970633753,5.672878948026561,5515.486864177735,-1.0573526789165901,0
704.5,726.5859375,455,747.1331823627565,51.46792403613967,983,267.5,174.0139868365359,143,49.49599052199339,269.8828125,274.7465735682613,4.0849066534293685,5314.7469092062765,-1.5777504682670802,0
677.0,697.2109375,442,713.6504691986827,46.21810291551758,976,319.0,152.29543925499243,246,51.55221538988958,323.609375,326.89316393127586,1.9964221587446191,5924.835274226094,-1.0763662869349127,0
734.5,733.625,442,749.2484672156494,42.87048707571883,1006,358.5,152.20914887088753,126,64.12791054570502,356.390625,358.9598253983306,5.284225991693473,7130.14300383655,-1.0250312431511108,0
714.0,735.9375,456,753.0846462217909,64.17169381137678,1061,400.5,159.7888621548761,126,84.29060783465137,408.0390625,413.0543339713312,5.049611082851682,8494.86038416299,-1.0257512930748989,0
837.5,768.703125,-9,792.4948540842395,100.42843645904966,1061,468.0,192.72674792367138,-146,172.26256479573846,479.140625,489.5524582463048,12.440268781433288,14730.798717355194,1.5184133505646127,0
869.0,823.1640625,-9,847.3967534823933,120.14757948845076,1597,517.0,201.20184895024224,-146,198.3897576767495,517.2265625,530.9978887081379,8.709723843577969,20691.537758361166,4.474996298594797,0
855.0,796.7890625,-113,830.8846048414305,114.23059077432956,1597,486.5,235.57677398858974,-54,202.30046173694018,493.9296875,506.9666301271712,5.754255771066685,21897.54902692729,2.105227819263286,0
758.5,755.2109375,-113,787.5291413258941,77.25471358748523,1075,475.5,223.2903677229967,-54,175.45363891781088,472.578125,478.8510989858956,15.395756753384916,14765.709773124667,0.6882211473439912,0
