Mean_X,Mean_Y,Std_X,Std_Y,Min_X,Max_X,Min_Y,Max_Y,Median_X,Median_Y,Range_X,Range_Y,Variance_X,Variance_Y,Skew_X,Skew_Y,Kurtosis_X,Kurtosis_Y,RMS_X,RMS_Y,Total_Distance,Average_Distance,Maximum_Distance,Std_Distance,Direction_Change,Activity
771.6171875,148.34375,192.60196654522986,32.03670685225777,428,1072,97,401,807.0,149.0,644,304,37095.517517089844,1026.3505859375,-0.39770264045484055,3.624135668560781,-1.126712752560484,27.80351214242761,795.2915198607992,151.76369378082492,5400.153462729088,42.52089340731565,373.02144710458674,66.18642546007666,2.198844820599784,0
708.125,177.34375,168.4290930183975,35.40953206323828,428,1016,110,401,709.0,169.5,588,291,28368.359375,1253.8349609375,0.039075396357795826,2.2953096155427035,-1.1183640655762757,10.935789082676905,727.880055366267,180.84424410248727,5048.93661898424,39.755406448694806,391.6758864163072,65.22248251200048,2.3886417168978022,0
730.265625,221.28125,170.82060602678874,37.214735299844605,419,1053,155,292,744.5,222.5,634,137,29179.679443359375,1384.9365234375,0.04062905251062517,-0.13494906798980094,-1.0809023730639544,-1.2224567320010953,749.9783746882306,224.3887878772021,5134.331796103554,40.42780941813822,488.9212615544552,67.19885946829508,2.512373765571116,0
750.859375,266.515625,189.8583244148367,31.24499569306059,376,1058,163,397,758.5,266.0,682,234,36046.183349609375,976.249755859375,-0.15240308893403293,0.21754808054183936,-1.2075562004340554,2.6113107601813264,774.4907903745532,268.34088045804725,6770.165601772529,53.308390565138026,549.131131880173,79.85579364591695,2.488224836997271,0
645.859375,314.09375,153.6764424842317,42.98935869418733,376,1058,243,447,625.0,301.0,682,204,23616.448974609375,1848.0849609375,0.9271797254886088,0.6779166816883629,0.13315682360259107,-0.24535713903029466,663.8906395258183,317.0220319630798,5739.160505676843,45.190240202179865,549.131131880173,64.6239855882004,2.3097354467188893,0
649.546875,385.7421875,152.30165684500736,58.73713237990806,422,1036,276,563,621.5,384.0,614,287,23195.794677734375,3450.0507202148438,0.9558861591883683,0.41303113229601707,0.00032341894536447313,0.18914667122661744,667.1633514365129,390.18852614793786,6395.606615107611,50.35910720557174,284.92981591964013,51.81318356122381,2.2182734097930425,0
709.0546875,437.4921875,181.6495298556463,77.29216043018104,162,1047,-5,816,711.0,431.0,885,821,32996.551696777344,5974.078063964844,-0.08827310233060617,0.20455510101442076,-0.5477353378392746,13.390708482599575,731.9529367128054,444.2673656566505,15102.920240409241,118.920631814246,744.828168103221,141.33291748605848,2.2354952807653508,0
734.828125,466.546875,196.02288248820435,116.78029982721561,140,1066,-197,816,758.0,462.5,926,1013,38424.970458984375,13637.638427734375,-0.7813432587000309,-1.551756102540917,0.5457198731211137,10.303524357361491,760.5243873473092,480.94035492979793,20620.822486432124,162.36868099552854,782.9227292651556,172.19873274143615,2.4124525940164867,0
719.0859375,501.9921875,206.6886633375089,101.92908810278273,140,1184,-197,791,723.0,498.5,1044,988,42720.203552246094,10389.539001464844,-0.26532669282207677,-3.0918448854977325,-0.45257677464720336,18.936822779040735,748.2010351920799,512.2359761989585,13959.779591409626,109.91952434180808,782.9227292651556,150.30493067168055,2.509970845006752,0
717.9453125,543.859375,188.28262950091107,70.7096543946396,398,1184,148,954,704.5,550.0,786,806,35450.348571777344,4999.855224609375,0.06216842017621164,0.3985967994125128,-1.206538034521999,15.847518038772673,742.2235649132275,548.4367556975006,11249.076219346682,88.57540330194237,548.1541753922887,135.50772233267008,2.4331349418380426,0
724.40625,601.03125,174.17261721044872,65.22759882471146,163,1065,355,954,762.0,590.5,902,599,30336.1005859375,4254.6396484375,-0.3330622205518921,1.6407339283428921,-0.500400891896156,9.29218317616374,745.0506799037231,604.5603386966433,11526.607587629573,90.76068966637459,548.1541753922887,131.75950848961824,2.2269241423620083,0
688.140625,671.4140625,184.51887328836955,79.85607437600532,144,1101,440,1034,663.5,662.0,957,594,34047.214599609375,6376.992614746094,0.21600785136551198,1.605773093493005,0.07337137960864393,5.118051422054757,712.4498118288755,676.1463125222972,11294.35034708583,88.93189249673883,568.3915903670637,112.97913015809245,2.299853473551944,0
916.0546875,563.5703125,308.81320984015133,241.85832253853152,144,1406,114,1034,895.0,679.5,1262,920,95365.59857177734,58495.448181152344,0.029048428779426063,-0.41660421353710564,-1.185223270392302,-1.171341665359613,966.7066716757985,613.2755867572913,13260.558100026985,104.41384330729909,689.34896823017,129.1765917087296,2.3109117179863117,0
